order_id,ord_id,customer_id,cust_id,order_date,order_datetime,product_id,item_id,quantity,qty,unit_price,price,total_amount,order_total,shipping_cost,tax,discount,status,order_status,payment_method,shipping_address,notes,tracking_number
ORD_00523,523,347,CUST_0347,7/15/2023,2023-07-19T03:06:00.000Z,PROD_026,23,8,2,271.04,405.88,149.51,764.50,22.19,37.94,0.00,delivered,delivered,debit_card,390 Main St,Special delivery instructions,
ORD_00524,524,142,CUST_0142,2023-08-14,2023-06-07T14:46:00.000Z,PROD_138,105,9,4,231.17,112.66,343.67,477.53,0.00,41.45,26.61,CANCELLED,delivered,cash,4662 Oak Ave,,TRK204692
ORD_00525,525,465,CUST_0465,,,PROD_164,194,3,5,476.68,313.51,177.20,378.44,16.89,44.15,18.11,pending,pending,cash,9913 Pine Rd,,
ORD_00526,526,277,CUST_0277,,,PROD_068,155,8,1,276.99,376.17,454.89,359.25,24.55,22.20,0.00,SHIPPED,,credit_card,4760 Pine Rd,,TRK869130
ORD_00527,527,93,CUST_0093,2/6/2023,,PROD_160,153,1,3,358.03,289.14,360.01,314.80,14.50,51.71,0.00,pending,CANCELLED,paypal,3461 Pine Rd,,TRK459433
ORD_00528,528,173,CUST_0173,2023-03-09,,PROD_052,117,6,5,461.83,112.67,421.93,210.00,19.82,23.48,0.00,processing,,credit_card,6500 Oak Ave,,TRK386359
ORD_00529,529,83,CUST_0083,2/13/2023,2023-04-02T02:00:00.000Z,PROD_109,22,8,5,64.51,351.17,914.96,516.75,11.68,10.39,0.00,processing,,paypal,8778 Main St,,TRK151271
ORD_00530,530,299,CUST_0299,2/5/2023,,PROD_176,191,7,3,441.22,252.38,750.46,698.13,0.00,44.89,7.66,returned,CANCELLED,bank_transfer,9566 Main St,,TRK579648
ORD_00531,531,220,CUST_0220,9/8/2023,2023-04-09T10:48:00.000Z,PROD_163,195,3,2,342.79,325.18,585.48,277.51,13.47,47.31,17.75,,SHIPPED,cash,5380 Pine Rd,,TRK332716
ORD_00532,532,232,CUST_0232,5/21/2023,2023-08-14T11:33:00.000Z,PROD_140,128,5,1,478.52,194.37,784.14,82.08,8.25,16.85,0.00,returned,pending,debit_card,2954 Pine Rd,,
ORD_00533,533,66,CUST_0066,11/20/2023,2023-10-16T13:00:00.000Z,PROD_047,91,4,5,107.65,368.07,1039.36,572.82,13.62,31.75,0.00,pending,SHIPPED,credit_card,4621 Oak Ave,,
ORD_00534,534,483,CUST_0483,4/3/2023,2023-08-08T09:24:00.000Z,PROD_172,56,1,1,182.02,214.09,528.09,274.19,24.28,4.29,8.08,returned,processing,cash,948 Pine Rd,,
ORD_00535,535,210,CUST_0210,2023-11-17,2023-12-06T11:32:00.000Z,PROD_137,78,8,4,252.73,384.06,209.34,540.81,0.00,5.10,0.00,delivered,SHIPPED,debit_card,2892 Pine Rd,,TRK113826
ORD_00536,536,401,CUST_0401,2023-07-13,2023-10-24T20:48:00.000Z,PROD_026,91,10,4,135.97,345.73,175.80,154.08,9.01,35.79,0.00,processing,pending,credit_card,2824 Pine Rd,,TRK259800
ORD_00537,537,361,CUST_0361,4/18/2023,,PROD_151,116,3,3,72.08,350.05,543.92,513.78,18.28,47.53,0.00,,processing,bank_transfer,2030 Main St,,TRK476884
ORD_00538,538,60,CUST_0060,,2023-08-28T03:45:00.000Z,PROD_184,149,10,3,89.92,407.84,69.32,51.66,14.29,41.04,0.00,pending,delivered,credit_card,8705 Oak Ave,,
ORD_00539,539,92,CUST_0092,11/12/2023,,PROD_118,47,3,3,415.89,24.55,181.39,165.33,24.84,37.88,0.00,CANCELLED,CANCELLED,credit_card,8110 Oak Ave,,
ORD_00540,540,263,CUST_0263,1/8/2023,2023-03-17T21:51:00.000Z,PROD_117,135,7,2,205.86,46.83,304.92,823.46,22.53,39.00,0.00,delivered,delivered,cash,8381 Pine Rd,Special delivery instructions,
ORD_00541,541,97,CUST_0097,2023-05-09,2023-10-18T09:37:00.000Z,PROD_041,21,2,3,346.45,199.17,734.16,80.18,5.01,2.27,21.83,SHIPPED,pending,credit_card,7891 Oak Ave,,TRK606958
ORD_00542,542,177,CUST_0177,5/22/2023,2023-11-17T23:02:00.000Z,PROD_131,82,4,1,374.53,273.87,691.17,189.21,13.45,6.86,0.00,returned,CANCELLED,paypal,1039 Oak Ave,,
ORD_00543,543,136,CUST_0136,2023-02-16,2023-11-16T15:47:00.000Z,PROD_124,183,3,1,254.59,174.66,561.32,165.78,7.34,2.45,0.00,processing,SHIPPED,credit_card,8441 Oak Ave,Special delivery instructions,TRK983672
ORD_00544,544,468,CUST_0468,2023-12-15,2023-12-25T09:17:00.000Z,PROD_030,103,10,5,203.46,302.06,813.47,430.88,0.00,38.44,0.00,SHIPPED,returned,debit_card,1655 Pine Rd,,TRK148578
ORD_00545,545,322,CUST_0322,2023-06-05,2023-08-26T13:15:00.000Z,PROD_135,36,7,5,121.51,380.52,546.00,795.79,0.00,17.23,0.00,processing,processing,cash,6023 Pine Rd,,
ORD_00546,546,380,CUST_0380,2023-01-11,,PROD_007,53,7,2,208.19,178.15,1009.16,709.57,11.83,48.67,0.00,returned,delivered,paypal,3197 Main St,,TRK989758
ORD_00547,547,48,CUST_0048,2023-10-27,2023-12-17T22:50:00.000Z,PROD_029,158,2,3,142.94,166.90,255.46,588.43,0.00,44.29,0.00,pending,returned,bank_transfer,9166 Pine Rd,Special delivery instructions,TRK492270
ORD_00548,548,125,CUST_0125,2023-02-28,2023-05-26T09:25:00.000Z,PROD_161,63,7,3,73.57,392.30,419.54,739.78,24.33,16.90,13.34,SHIPPED,pending,credit_card,3601 Pine Rd,,TRK595465
ORD_00549,549,421,CUST_0421,,2023-07-25T12:24:00.000Z,PROD_053,60,2,5,507.46,372.23,106.69,398.83,10.18,36.88,0.00,CANCELLED,CANCELLED,cash,3244 Pine Rd,,TRK671616
ORD_00550,550,78,CUST_0078,8/17/2023,,PROD_050,27,8,2,350.00,294.89,404.94,501.98,6.50,10.60,0.00,delivered,processing,credit_card,5108 Main St,Special delivery instructions,TRK630733
ORD_00551,551,393,CUST_0393,,2023-08-23T10:09:00.000Z,PROD_195,144,6,4,191.37,242.08,262.74,324.33,22.99,43.04,0.00,processing,pending,bank_transfer,8984 Pine Rd,,TRK230612
ORD_00552,552,45,CUST_0045,10/16/2023,2023-06-19T00:51:00.000Z,PROD_161,90,7,1,382.00,293.30,563.53,222.02,14.26,4.08,0.00,,SHIPPED,credit_card,4328 Oak Ave,,TRK186208
ORD_00553,553,186,CUST_0186,2/2/2023,2023-11-24T15:26:00.000Z,PROD_014,149,2,1,461.45,274.72,618.58,372.38,0.00,37.24,0.00,SHIPPED,returned,debit_card,5851 Pine Rd,,TRK253956
ORD_00554,554,421,CUST_0421,,2023-03-02T23:09:00.000Z,PROD_144,78,5,5,111.53,359.87,743.52,51.72,20.02,37.84,43.44,SHIPPED,delivered,debit_card,6051 Pine Rd,,TRK370471
ORD_00555,555,300,CUST_0300,2023-11-12,2023-09-03T00:50:00.000Z,PROD_058,32,1,3,431.20,155.15,178.09,827.51,7.42,9.17,0.00,CANCELLED,,cash,1145 Main St,,TRK223641
ORD_00556,556,396,CUST_0396,5/22/2023,,PROD_109,152,10,2,349.46,193.09,80.75,349.53,24.24,33.95,0.00,SHIPPED,returned,debit_card,2938 Pine Rd,,TRK790134
ORD_00557,557,60,CUST_0060,2023-03-01,2023-06-26T18:11:00.000Z,PROD_124,59,4,3,346.35,22.12,1026.32,358.45,7.84,4.60,1.35,delivered,CANCELLED,credit_card,4397 Main St,,TRK957476
ORD_00558,558,294,CUST_0294,2023-10-27,2023-09-18T10:50:00.000Z,PROD_003,2,2,4,392.81,264.83,191.16,383.20,0.00,39.58,0.00,returned,SHIPPED,debit_card,6053 Oak Ave,,TRK196542
ORD_00559,559,319,CUST_0319,2023-03-04,2023-03-10T20:22:00.000Z,PROD_077,167,5,4,346.18,114.53,300.41,111.85,8.32,22.19,0.00,CANCELLED,CANCELLED,bank_transfer,496 Pine Rd,,
ORD_00560,560,164,CUST_0164,12/26/2023,2023-12-02T06:05:00.000Z,PROD_004,164,9,1,485.93,49.77,985.33,831.06,12.60,10.69,11.99,,delivered,cash,9036 Oak Ave,,TRK728504
ORD_00561,561,494,CUST_0494,7/4/2023,2023-12-05T14:59:00.000Z,PROD_064,163,9,3,190.20,47.77,613.55,570.98,21.10,45.92,13.00,SHIPPED,CANCELLED,cash,6626 Oak Ave,,TRK216681
ORD_00562,562,107,CUST_0107,,2023-07-02T16:22:00.000Z,PROD_106,168,6,5,210.31,157.66,1032.28,383.58,8.07,26.31,33.11,pending,returned,debit_card,888 Oak Ave,,
ORD_00563,563,246,CUST_0246,7/7/2023,2023-03-25T15:09:00.000Z,PROD_083,5,8,4,200.81,215.33,339.41,673.26,5.86,30.83,27.09,processing,pending,bank_transfer,1317 Oak Ave,,
ORD_00564,564,129,CUST_0129,11/7/2023,2023-06-25T00:01:00.000Z,PROD_193,17,4,1,423.86,144.09,813.44,749.82,0.00,18.22,0.00,pending,SHIPPED,cash,4470 Pine Rd,,
ORD_00565,565,231,CUST_0231,2023-11-17,,PROD_079,136,9,5,435.06,207.62,161.06,88.61,21.07,24.78,0.00,pending,CANCELLED,debit_card,2589 Pine Rd,Special delivery instructions,TRK641271
ORD_00566,566,492,CUST_0492,,,PROD_028,112,8,2,485.48,384.42,254.22,122.76,0.00,13.42,0.00,delivered,,paypal,9689 Pine Rd,,TRK626572
ORD_00567,567,161,CUST_0161,2/28/2023,2023-10-25T05:43:00.000Z,PROD_044,118,5,1,482.38,126.37,371.35,415.95,14.27,51.78,0.00,pending,processing,bank_transfer,2914 Oak Ave,Special delivery instructions,
ORD_00568,568,260,CUST_0260,2023-09-25,2023-04-21T04:10:00.000Z,PROD_002,180,10,3,397.95,260.52,370.53,631.75,20.46,46.21,26.20,,SHIPPED,credit_card,5732 Oak Ave,,
ORD_00569,569,350,CUST_0350,2023-03-13,2023-07-11T18:36:00.000Z,PROD_183,4,1,4,178.98,71.31,489.92,376.80,0.00,15.91,33.02,CANCELLED,,paypal,1400 Main St,,TRK952685
ORD_00570,570,164,CUST_0164,12/23/2023,,PROD_011,157,3,5,230.05,22.89,961.88,189.30,21.35,29.14,0.00,CANCELLED,processing,bank_transfer,2344 Main St,,TRK332195
ORD_00571,571,174,CUST_0174,2023-10-08,2023-06-10T19:18:00.000Z,PROD_053,42,4,1,501.22,372.17,509.70,532.15,0.00,13.75,0.00,,SHIPPED,paypal,7960 Pine Rd,,TRK373904
ORD_00572,572,387,CUST_0387,8/2/2023,2023-04-02T20:12:00.000Z,PROD_072,69,2,1,494.50,214.50,976.15,472.78,11.13,16.37,0.00,processing,processing,credit_card,8191 Pine Rd,Special delivery instructions,TRK720786
ORD_00573,573,57,CUST_0057,7/9/2023,2023-01-01T10:57:00.000Z,PROD_113,156,9,4,78.61,22.13,429.94,512.66,23.20,13.02,22.45,pending,returned,paypal,5543 Oak Ave,Special delivery instructions,TRK317263
ORD_00574,574,299,CUST_0299,2023-09-15,2023-01-27T03:39:00.000Z,PROD_134,167,3,5,457.44,218.94,575.66,317.53,10.05,38.42,0.00,delivered,SHIPPED,paypal,4755 Main St,Special delivery instructions,TRK345224
ORD_00575,575,123,CUST_0123,8/7/2023,2023-02-18T22:51:00.000Z,PROD_106,55,1,3,18.72,79.74,857.22,681.39,18.58,32.88,0.00,processing,SHIPPED,debit_card,376 Main St,,TRK181933
ORD_00576,576,300,CUST_0300,5/6/2023,2023-08-16T22:03:00.000Z,PROD_128,96,4,2,405.39,191.99,813.19,131.94,10.07,13.94,44.31,delivered,pending,credit_card,2119 Oak Ave,Special delivery instructions,TRK227508
ORD_00577,577,129,CUST_0129,9/6/2023,2023-12-08T08:34:00.000Z,PROD_156,95,6,3,207.83,268.34,260.53,131.59,22.06,51.65,0.00,processing,pending,cash,8184 Pine Rd,,TRK447328
ORD_00578,578,3,CUST_0003,2023-07-03,2023-11-18T12:02:00.000Z,PROD_035,147,6,1,364.15,79.47,1002.49,286.61,18.25,16.78,0.00,delivered,delivered,debit_card,896 Main St,,TRK346646
ORD_00579,579,43,CUST_0043,,2023-11-14T04:39:00.000Z,PROD_048,57,3,5,58.40,199.13,636.68,442.43,0.00,46.05,0.00,CANCELLED,,credit_card,1432 Oak Ave,,
ORD_00580,580,267,CUST_0267,3/27/2023,2023-03-04T10:20:00.000Z,PROD_108,56,5,5,434.10,82.96,382.74,108.33,7.77,31.56,0.00,returned,processing,bank_transfer,2730 Pine Rd,,TRK183671
ORD_00581,581,129,CUST_0129,6/10/2023,2023-07-26T08:10:00.000Z,PROD_191,171,6,3,501.74,25.77,900.61,231.37,0.00,23.24,0.00,processing,SHIPPED,paypal,3074 Oak Ave,Special delivery instructions,TRK976145
ORD_00582,582,49,CUST_0049,11/6/2023,2023-02-06T08:30:00.000Z,PROD_148,113,9,2,319.62,217.12,142.68,206.89,22.56,45.71,0.00,CANCELLED,CANCELLED,bank_transfer,3896 Oak Ave,,
ORD_00583,583,376,CUST_0376,2023-03-24,2023-01-12T23:27:00.000Z,PROD_173,42,1,2,379.47,266.06,869.75,676.51,10.38,9.53,0.00,pending,CANCELLED,credit_card,3732 Main St,,TRK653132
ORD_00584,584,231,CUST_0231,2023-03-17,2023-02-21T11:47:00.000Z,PROD_165,92,8,5,49.10,115.04,801.09,198.22,10.40,7.95,30.56,SHIPPED,,cash,3584 Pine Rd,,TRK953468
ORD_00585,585,283,CUST_0283,2023-10-19,2023-03-03T03:57:00.000Z,PROD_147,27,9,3,69.83,115.81,614.07,600.23,13.30,32.02,0.00,returned,pending,credit_card,4341 Main St,Special delivery instructions,
ORD_00586,586,240,CUST_0240,2023-01-20,2023-02-03T23:07:00.000Z,PROD_172,79,7,1,138.74,20.23,785.31,252.47,7.10,29.04,0.00,SHIPPED,pending,credit_card,3357 Main St,,
ORD_00587,587,156,CUST_0156,12/27/2023,,PROD_096,172,6,1,506.55,291.32,970.95,216.96,0.00,10.01,0.00,CANCELLED,returned,credit_card,6095 Oak Ave,,TRK928216
ORD_00588,588,322,CUST_0322,2023-04-17,2023-12-05T22:28:00.000Z,PROD_199,200,6,5,229.36,404.34,390.40,283.95,12.67,45.05,0.00,CANCELLED,SHIPPED,credit_card,9413 Oak Ave,,TRK265450
ORD_00589,589,169,CUST_0169,6/10/2023,2023-04-19T16:05:00.000Z,PROD_006,194,3,4,194.35,173.81,429.41,459.60,17.57,47.00,24.54,delivered,SHIPPED,paypal,71 Pine Rd,,TRK305640
ORD_00590,590,95,CUST_0095,2023-03-19,,PROD_152,130,3,3,342.03,391.46,616.98,526.05,19.16,3.19,0.00,delivered,processing,paypal,128 Oak Ave,,
ORD_00591,591,383,CUST_0383,2023-12-07,2023-02-03T21:49:00.000Z,PROD_020,48,9,4,20.08,122.82,729.95,696.79,18.51,5.54,43.29,pending,pending,cash,3540 Main St,,TRK894156
ORD_00592,592,105,CUST_0105,2023-12-01,2023-08-10T16:03:00.000Z,PROD_100,46,4,5,339.11,387.46,704.64,299.18,10.62,42.18,0.00,pending,processing,bank_transfer,3120 Oak Ave,Special delivery instructions,TRK222071
ORD_00593,593,156,CUST_0156,9/10/2023,2023-12-11T10:56:00.000Z,PROD_130,129,6,1,246.81,385.39,231.18,140.69,13.33,47.03,0.00,CANCELLED,delivered,paypal,2262 Main St,Special delivery instructions,
ORD_00594,594,438,CUST_0438,2023-09-23,,PROD_058,115,4,5,438.07,315.27,123.71,659.27,20.40,44.51,0.00,processing,CANCELLED,paypal,3139 Main St,,TRK317728
ORD_00595,595,179,CUST_0179,,2023-04-06T14:09:00.000Z,PROD_040,118,8,2,425.35,30.74,530.59,70.66,0.00,41.84,0.00,processing,processing,bank_transfer,9506 Pine Rd,,TRK770278
ORD_00596,596,399,CUST_0399,2023-08-08,2023-05-11T05:03:00.000Z,PROD_094,118,1,3,260.66,107.85,825.76,651.60,0.00,2.52,31.01,,delivered,bank_transfer,8129 Oak Ave,,TRK270185
ORD_00597,597,389,CUST_0389,2023-09-01,2023-09-07T01:42:00.000Z,PROD_062,36,5,4,436.49,183.15,678.58,496.57,0.00,30.29,38.28,returned,returned,bank_transfer,1311 Oak Ave,,
ORD_00598,598,87,CUST_0087,10/1/2023,2023-08-23T14:01:00.000Z,PROD_015,25,8,2,124.67,189.93,274.58,688.58,16.69,48.96,0.00,CANCELLED,processing,credit_card,4391 Pine Rd,,TRK772282
ORD_00599,599,291,CUST_0291,2/27/2023,,PROD_151,26,8,4,48.64,58.92,805.27,786.82,0.00,46.58,0.00,returned,SHIPPED,bank_transfer,7545 Pine Rd,,TRK599330
ORD_00600,600,194,CUST_0194,2023-03-22,2023-01-28T09:45:00.000Z,PROD_003,42,3,1,336.76,22.52,1018.69,62.46,12.31,42.98,0.00,pending,returned,paypal,9466 Oak Ave,,
ORD_00601,601,281,CUST_0281,2023-04-01,2023-10-02T18:02:00.000Z,PROD_016,93,1,2,498.83,272.04,910.54,173.02,0.00,6.94,0.00,CANCELLED,SHIPPED,bank_transfer,4483 Oak Ave,Special delivery instructions,TRK431883
ORD_00602,602,210,CUST_0210,2023-12-24,,PROD_176,39,7,2,434.79,108.02,278.70,436.32,0.00,44.70,0.00,delivered,processing,bank_transfer,7907 Pine Rd,,
ORD_00603,603,447,CUST_0447,3/9/2023,2023-07-14T12:00:00.000Z,PROD_104,108,7,2,150.35,330.39,679.11,350.92,23.76,50.93,0.00,processing,SHIPPED,debit_card,1699 Pine Rd,,TRK635358
ORD_00604,604,266,CUST_0266,7/3/2023,,PROD_093,49,10,3,389.93,46.74,456.44,450.65,7.42,49.86,16.12,CANCELLED,,bank_transfer,9209 Pine Rd,,TRK605139
ORD_00605,605,383,CUST_0383,6/19/2023,2023-11-01T20:10:00.000Z,PROD_112,191,5,2,286.27,147.26,656.78,320.14,0.00,18.52,0.00,pending,,debit_card,6804 Main St,,TRK102562
ORD_00606,606,174,CUST_0174,6/10/2023,,PROD_101,63,9,5,455.39,388.05,994.84,693.10,21.14,46.69,0.00,pending,CANCELLED,paypal,3910 Pine Rd,,TRK208300
ORD_00607,607,33,CUST_0033,10/9/2023,2023-04-23T09:16:00.000Z,PROD_004,54,1,4,42.50,362.39,807.42,309.09,0.00,47.26,0.00,pending,,bank_transfer,909 Oak Ave,,TRK618308
ORD_00608,608,93,CUST_0093,2023-10-12,2023-03-16T15:00:00.000Z,PROD_168,51,6,5,320.51,287.98,285.38,554.67,20.44,32.33,0.00,delivered,SHIPPED,debit_card,6919 Pine Rd,,
ORD_00609,609,309,CUST_0309,,2023-05-18T20:54:00.000Z,PROD_050,181,4,3,372.49,317.21,484.07,632.31,0.00,32.57,41.43,SHIPPED,returned,credit_card,4476 Oak Ave,,
ORD_00610,610,236,CUST_0236,2023-05-03,2023-06-11T05:56:00.000Z,PROD_074,16,2,5,403.62,371.04,936.42,413.05,0.00,21.95,5.10,processing,returned,paypal,5588 Oak Ave,,
ORD_00611,611,406,CUST_0406,7/22/2023,2023-12-07T23:38:00.000Z,PROD_115,99,3,2,286.61,31.12,778.88,279.90,23.61,15.61,15.11,delivered,pending,bank_transfer,9272 Oak Ave,Special delivery instructions,TRK900078
ORD_00612,612,236,CUST_0236,12/22/2023,,PROD_039,94,2,2,109.76,385.95,752.64,715.14,23.53,26.04,0.00,returned,returned,paypal,5657 Oak Ave,,
ORD_00613,613,320,CUST_0320,2023-12-16,2023-01-25T10:38:00.000Z,PROD_095,42,8,5,155.99,259.53,771.71,114.91,16.18,36.22,0.00,returned,returned,cash,2872 Pine Rd,,TRK514732
ORD_00614,614,451,CUST_0451,7/17/2023,2023-09-10T00:09:00.000Z,PROD_024,67,5,5,495.45,92.39,721.67,819.13,0.00,40.25,5.64,delivered,CANCELLED,bank_transfer,4693 Main St,,TRK714224
ORD_00615,615,470,CUST_0470,6/17/2023,2023-08-20T04:18:00.000Z,PROD_172,68,1,1,366.02,269.88,967.50,530.41,0.00,8.94,0.00,pending,returned,paypal,3420 Pine Rd,,TRK544085
ORD_00616,616,468,CUST_0468,11/9/2023,2023-05-05T00:09:00.000Z,PROD_170,106,1,4,167.80,380.80,472.16,227.05,22.74,19.61,31.18,delivered,pending,debit_card,9953 Pine Rd,,
ORD_00617,617,33,CUST_0033,2023-04-10,2023-01-16T17:09:00.000Z,PROD_053,191,7,3,195.41,158.19,1018.06,434.11,13.74,38.86,17.02,returned,processing,cash,1795 Oak Ave,,
ORD_00618,618,387,CUST_0387,2023-03-23,2023-01-17T15:30:00.000Z,PROD_198,171,2,5,252.19,193.50,395.50,620.50,5.28,21.23,0.00,returned,SHIPPED,paypal,5236 Pine Rd,,TRK465306
ORD_00619,619,335,CUST_0335,2023-08-25,2023-01-01T21:13:00.000Z,PROD_149,17,1,3,182.38,397.93,769.25,373.96,23.71,25.50,0.00,processing,CANCELLED,debit_card,6378 Oak Ave,,TRK837836
ORD_00620,620,246,CUST_0246,2023-11-21,2023-10-28T01:59:00.000Z,PROD_135,90,10,3,492.23,385.91,223.56,704.97,6.21,42.99,0.00,,pending,cash,3933 Main St,Special delivery instructions,TRK136890
ORD_00621,621,155,CUST_0155,12/4/2023,2023-01-18T21:42:00.000Z,PROD_084,155,6,2,43.22,201.26,918.57,267.32,19.28,25.92,0.00,CANCELLED,CANCELLED,bank_transfer,2597 Oak Ave,,
ORD_00622,622,180,CUST_0180,12/15/2023,2023-02-07T22:25:00.000Z,PROD_029,191,3,4,361.64,224.02,992.80,474.04,14.04,12.14,0.00,returned,CANCELLED,paypal,8332 Main St,,
ORD_00623,623,87,CUST_0087,2023-03-01,2023-03-01T17:17:00.000Z,PROD_134,90,7,3,164.02,170.49,867.32,122.31,0.00,40.84,0.00,,processing,cash,2478 Oak Ave,,
ORD_00624,624,341,CUST_0341,12/1/2023,2023-04-24T21:15:00.000Z,PROD_077,162,10,5,303.15,82.30,246.88,214.08,13.82,17.88,0.00,SHIPPED,CANCELLED,credit_card,1645 Pine Rd,Special delivery instructions,
ORD_00625,625,484,CUST_0484,2023-06-16,,PROD_105,62,7,5,408.79,172.62,486.75,269.61,7.26,25.15,14.62,processing,SHIPPED,cash,4152 Pine Rd,,TRK438952
ORD_00626,626,131,CUST_0131,11/19/2023,2023-01-27T11:09:00.000Z,PROD_048,103,3,4,167.85,24.96,726.46,107.45,16.08,2.90,0.00,,SHIPPED,debit_card,2118 Oak Ave,,
ORD_00627,627,27,CUST_0027,10/14/2023,2023-07-23T14:10:00.000Z,PROD_198,156,7,2,30.93,156.13,749.03,504.36,7.79,41.75,0.00,SHIPPED,processing,cash,2526 Oak Ave,,TRK568576
ORD_00628,628,60,CUST_0060,,,PROD_025,133,2,5,475.27,105.60,874.24,803.75,18.42,48.88,0.00,delivered,returned,bank_transfer,3652 Main St,Special delivery instructions,TRK656758
ORD_00629,629,2,CUST_0002,2023-04-20,2023-12-01T03:56:00.000Z,PROD_148,182,1,3,492.17,135.38,680.07,182.82,7.83,40.31,0.00,SHIPPED,delivered,credit_card,4179 Oak Ave,,
ORD_00630,630,223,CUST_0223,9/23/2023,2023-04-26T15:14:00.000Z,PROD_102,128,2,1,494.28,232.77,749.60,721.14,18.68,15.82,0.00,,returned,paypal,7602 Oak Ave,,TRK923757
ORD_00631,631,379,CUST_0379,2023-03-27,2023-08-25T04:02:00.000Z,PROD_188,90,8,2,477.07,244.95,340.66,72.15,16.43,18.15,0.00,delivered,CANCELLED,cash,429 Main St,,TRK594464
ORD_00632,632,201,CUST_0201,2023-11-11,2023-11-10T03:50:00.000Z,PROD_054,102,3,3,364.74,139.29,344.35,695.92,8.59,30.00,0.00,CANCELLED,CANCELLED,bank_transfer,9543 Pine Rd,,
ORD_00633,633,116,CUST_0116,6/24/2023,2023-10-09T10:03:00.000Z,PROD_128,62,3,3,162.64,28.71,348.72,471.64,13.63,51.73,0.00,SHIPPED,pending,debit_card,9053 Oak Ave,,
ORD_00634,634,461,CUST_0461,9/16/2023,2023-07-22T17:54:00.000Z,PROD_173,113,9,1,196.74,369.19,791.56,54.32,18.94,22.40,0.00,pending,,cash,2938 Main St,,TRK480201
ORD_00635,635,465,CUST_0465,5/18/2023,,PROD_189,19,6,1,437.46,68.48,631.40,384.41,5.98,27.80,0.00,processing,CANCELLED,paypal,2027 Pine Rd,,
ORD_00636,636,24,CUST_0024,2/5/2023,2023-03-21T04:15:00.000Z,PROD_098,139,8,4,146.91,116.29,608.89,352.36,22.08,6.76,0.00,,processing,paypal,7640 Main St,,TRK236707
ORD_00637,637,29,CUST_0029,,2023-12-26T05:36:00.000Z,PROD_179,148,4,2,308.36,186.00,245.25,83.84,18.12,19.78,0.00,delivered,,paypal,2017 Oak Ave,,TRK277594
ORD_00638,638,16,CUST_0016,2023-02-25,,PROD_168,93,7,3,213.31,233.22,974.37,485.10,23.45,31.27,1.54,delivered,delivered,debit_card,4630 Pine Rd,,TRK906421
ORD_00639,639,48,CUST_0048,2023-07-11,,PROD_126,111,6,2,483.72,295.67,137.28,425.92,19.79,17.23,0.00,CANCELLED,processing,credit_card,7654 Oak Ave,,TRK190990
ORD_00640,640,43,CUST_0043,2023-02-27,2023-02-14T16:26:00.000Z,PROD_124,46,4,5,452.52,114.26,593.46,258.85,0.00,8.04,19.46,delivered,delivered,cash,3683 Pine Rd,,TRK664185
ORD_00641,641,223,CUST_0223,2023-01-14,2023-03-06T13:15:00.000Z,PROD_169,197,10,1,57.89,214.95,142.85,163.98,10.52,44.15,0.00,SHIPPED,CANCELLED,credit_card,4417 Oak Ave,,TRK164250
ORD_00642,642,370,CUST_0370,2023-03-21,,PROD_168,128,2,3,333.47,186.02,535.59,728.87,5.14,21.31,0.00,,delivered,bank_transfer,2225 Pine Rd,,TRK642482
ORD_00643,643,340,CUST_0340,1/14/2023,2023-08-14T08:56:00.000Z,PROD_105,50,2,3,250.81,332.45,657.61,503.64,5.67,44.51,0.00,pending,processing,cash,6859 Oak Ave,,
ORD_00644,644,264,CUST_0264,9/9/2023,2023-11-17T01:50:00.000Z,PROD_030,8,1,5,273.68,170.77,168.75,424.74,22.52,37.48,0.00,returned,returned,paypal,9818 Pine Rd,,
ORD_00645,645,356,CUST_0356,2023-01-20,2023-11-27T23:32:00.000Z,PROD_133,30,6,1,270.80,293.50,725.90,160.74,19.04,4.40,0.00,pending,CANCELLED,debit_card,6082 Pine Rd,,TRK907890
ORD_00646,646,328,CUST_0328,7/12/2023,2023-09-18T03:12:00.000Z,PROD_031,154,7,5,386.35,135.09,938.28,459.09,21.53,20.64,0.00,processing,pending,paypal,7145 Oak Ave,,
ORD_00647,647,442,CUST_0442,2023-11-11,2023-09-21T22:08:00.000Z,PROD_080,5,10,3,147.84,315.80,991.55,315.63,0.00,19.87,35.79,returned,processing,credit_card,6375 Pine Rd,Special delivery instructions,TRK702043
ORD_00648,648,421,CUST_0421,7/26/2023,2023-01-02T02:15:00.000Z,PROD_190,41,1,2,431.09,362.41,532.19,468.14,13.39,22.71,0.00,pending,returned,paypal,6262 Pine Rd,,TRK218332
ORD_00649,649,483,CUST_0483,2/16/2023,,PROD_130,26,9,5,396.65,256.76,255.11,598.56,0.00,5.36,22.45,delivered,delivered,cash,9420 Pine Rd,,
ORD_00650,650,52,CUST_0052,10/12/2023,,PROD_100,161,5,4,39.55,357.29,201.35,438.49,9.63,27.55,0.00,,pending,credit_card,2593 Pine Rd,,TRK179531
ORD_00651,651,107,CUST_0107,4/2/2023,2023-01-26T16:09:00.000Z,PROD_040,65,3,3,19.90,401.12,992.74,744.24,23.68,2.47,0.00,,pending,debit_card,8249 Main St,,TRK980195
ORD_00652,652,369,CUST_0369,10/5/2023,,PROD_181,49,3,4,221.43,175.33,363.45,813.23,0.00,9.25,0.00,CANCELLED,SHIPPED,paypal,536 Oak Ave,,
